TransactionID,CustomerID,IsAnomaly,AnomalyLabel
9010,9720,1,Normal
9011,3939,1,Normal
9012,6435,1,Normal
9013,7981,1,Normal
9014,6392,1,Normal
9015,8972,1,Normal
9016,2233,1,Normal
9017,3800,1,Normal
9018,3775,1,Normal
9019,7044,1,Normal
9020,4487,1,Normal
9021,8383,1,Normal
9022,4850,1,Normal
9023,5997,1,Normal
9024,1890,1,Normal
9025,6920,1,Normal
9026,2188,1,Normal
9027,6644,1,Normal
9028,1740,1,Normal
9029,2369,1,Normal
9030,3000,1,Normal
9031,2471,1,Normal
9032,2536,1,Normal
9033,1318,1,Normal
9034,6153,1,Normal
9035,2894,1,Normal
9036,8991,1,Normal
9037,9592,1,Normal
9038,6935,1,Normal
9039,1723,1,Normal
9040,3329,1,Normal
9041,3770,1,Normal
9042,8545,1,Normal
9043,5846,1,Normal
9044,1267,1,Normal
9045,1569,1,Normal
9046,2973,1,Normal
9047,9737,1,Normal
9048,3822,1,Normal
9049,5460,1,Normal
9050,1270,1,Normal
9051,8641,1,Normal
9052,9930,1,Normal
9053,7680,1,Normal
9054,2257,1,Normal
9055,9250,1,Normal
9056,6370,1,Normal
9057,5858,1,Normal
9058,9581,1,Normal
9059,9910,1,Normal
9060,7999,1,Normal
9061,1120,1,Normal
9062,7908,1,Normal
9063,3303,1,Normal
9064,5861,1,Normal
9065,3911,1,Normal
9066,9991,1,Normal
9067,8236,1,Normal
9068,6565,1,Normal
9069,7531,1,Normal
9070,2109,1,Normal
9071,7929,1,Normal
9072,2250,1,Normal
9073,9177,1,Normal
9074,2649,1,Normal
9075,8351,1,Normal
9076,6911,1,Normal
9077,3956,1,Normal
9078,6828,1,Normal
9079,5994,1,Normal
9080,7436,1,Normal
9081,9676,1,Normal
9082,8614,1,Normal
9083,9994,1,Normal
9084,2715,1,Normal
9085,9150,1,Normal
9086,4483,1,Normal
9087,8675,1,Normal
9088,2757,1,Normal
9089,2809,1,Normal
9090,6539,1,Normal
9091,7048,1,Normal
9092,2151,1,Normal
9093,6492,1,Normal
9094,7711,1,Normal
9095,7302,1,Normal
9096,5747,1,Normal
9097,9402,1,Normal
9098,5681,1,Normal
9099,3507,1,Normal
9100,3963,1,Normal
9101,4428,1,Normal
9102,8494,1,Normal
9103,4955,1,Normal
9104,4705,1,Normal
9105,5038,1,Normal
9106,1713,1,Normal
9107,8260,1,Normal
9108,8011,1,Normal
9109,9879,1,Normal
9110,9521,1,Normal
9111,2746,1,Normal
9112,2207,1,Normal
9113,1784,1,Normal
9114,3696,1,Normal
9115,8073,1,Normal
9116,6036,1,Normal
9117,8127,1,Normal
9118,4718,1,Normal
9119,6775,1,Normal
9120,8910,1,Normal
9121,3693,1,Normal
9122,1625,1,Normal
9123,4708,1,Normal
9124,7859,1,Normal
9125,9953,1,Normal
9126,8692,1,Normal
9127,7398,1,Normal
9128,8252,1,Normal
9129,2555,1,Normal
9130,9867,1,Normal
9131,5187,1,Normal
9132,8767,1,Normal
9133,1036,1,Normal
9134,2787,1,Normal
9135,7283,1,Normal
9136,9060,1,Normal
9137,9065,1,Normal
9138,4880,1,Normal
9139,6932,1,Normal
9140,9328,-1,Potential Fraud
9141,7333,1,Normal
9142,6759,1,Normal
9143,7485,1,Normal
9144,6067,1,Normal
9145,1661,1,Normal
9146,8973,1,Normal
9147,7386,1,Normal
9148,8887,1,Normal
9149,1414,1,Normal
9150,7850,1,Normal
9151,9534,1,Normal
9152,3729,1,Normal
9153,4897,1,Normal
9154,3169,1,Normal
9155,2878,1,Normal
9156,7454,1,Normal
9157,5570,1,Normal
9158,2515,1,Normal
9159,1574,1,Normal
9160,3867,1,Normal
9161,4544,-1,Potential Fraud
9162,5477,1,Normal
9163,1071,1,Normal
9164,3980,1,Normal
9165,6492,1,Normal
9166,5759,1,Normal
9167,9084,1,Normal
9168,1039,1,Normal
9169,6373,1,Normal
9170,8565,1,Normal
9171,2900,1,Normal
9172,3217,1,Normal
9173,5796,1,Normal
9174,5606,1,Normal
9175,2283,1,Normal
9176,9775,1,Normal
9177,9650,1,Normal
9178,1815,1,Normal
9179,3511,1,Normal
9180,1246,1,Normal
9181,5825,1,Normal
9182,7516,1,Normal
9183,1416,1,Normal
9184,7702,1,Normal
9185,4717,1,Normal
9186,1107,1,Normal
9187,5513,1,Normal
9188,2421,1,Normal
9189,8283,1,Normal
9190,1255,1,Normal
9191,8248,1,Normal
9192,3962,1,Normal
9193,3282,1,Normal
9194,9744,1,Normal
9195,9372,1,Normal
9196,2477,1,Normal
9197,9762,1,Normal
9198,5952,1,Normal
9199,6880,1,Normal
9200,6592,1,Normal
9201,8091,1,Normal
9202,1591,1,Normal
9203,7277,1,Normal
9204,3260,1,Normal
9205,1347,1,Normal
9206,9357,1,Normal
9207,6032,1,Normal
9208,5443,1,Normal
9209,9774,1,Normal
9210,7869,1,Normal
9211,6696,1,Normal
9212,4038,1,Normal
9213,3845,1,Normal
9214,8864,1,Normal
9215,7609,1,Normal
9216,2265,1,Normal
9217,3274,1,Normal
9218,3470,1,Normal
9219,3577,1,Normal
9220,4660,1,Normal
9221,2068,1,Normal
9222,6591,1,Normal
9223,6974,1,Normal
9224,5829,1,Normal
9225,2950,1,Normal
9226,9283,1,Normal
9227,4093,1,Normal
9228,6311,1,Normal
9229,2387,1,Normal
9230,5274,1,Normal
9231,3285,1,Normal
9232,4206,1,Normal
9233,3924,1,Normal
9234,8045,1,Normal
9235,9471,1,Normal
9236,2618,1,Normal
9237,9562,1,Normal
9238,6896,1,Normal
9239,8843,1,Normal
9240,8063,1,Normal
9241,9495,1,Normal
9242,2348,1,Normal
9243,6556,1,Normal
9244,6289,1,Normal
9245,3422,1,Normal
9246,4628,1,Normal
9247,3428,1,Normal
9248,4033,1,Normal
9249,7157,1,Normal
9250,9860,1,Normal
9251,9691,1,Normal
9252,8813,1,Normal
9253,2414,1,Normal
9254,7708,1,Normal
9255,9721,1,Normal
9256,7635,1,Normal
9257,4621,1,Normal
9258,6315,1,Normal
9259,1754,-1,Potential Fraud
9260,3347,1,Normal
9261,1726,1,Normal
9262,5923,1,Normal
9263,3649,1,Normal
9264,3815,1,Normal
9265,4279,1,Normal
9266,3984,1,Normal
9267,4807,1,Normal
9268,8876,1,Normal
9269,7099,1,Normal
9270,1607,1,Normal
9271,7169,1,Normal
9272,8790,1,Normal
9273,6573,1,Normal
9274,1634,1,Normal
9275,2074,1,Normal
9276,2914,1,Normal
9277,1588,1,Normal
9278,4231,1,Normal
9279,7351,1,Normal
9280,4838,1,Normal
9281,2973,1,Normal
9282,6044,-1,Potential Fraud
9283,7103,1,Normal
9284,7683,1,Normal
9285,6837,1,Normal
9286,7783,1,Normal
9287,6594,1,Normal
9288,4822,1,Normal
9289,4389,1,Normal
9290,6914,1,Normal
9291,2780,1,Normal
9292,4688,1,Normal
9293,8211,1,Normal
9294,6037,1,Normal
9295,7319,1,Normal
9296,9640,1,Normal
9297,1081,1,Normal
9298,7278,1,Normal
9299,7999,1,Normal
9300,2406,1,Normal
9301,8410,1,Normal
9302,2480,1,Normal
9303,4598,1,Normal
9304,8993,1,Normal
9305,5183,1,Normal
9306,4680,1,Normal
9307,8644,1,Normal
9308,5310,1,Normal
9309,2758,1,Normal
9310,3599,1,Normal
9311,6616,1,Normal
9312,6813,1,Normal
9313,4853,1,Normal
9314,3292,1,Normal
9315,2501,1,Normal
9316,9422,1,Normal
9317,8550,1,Normal
9318,5250,1,Normal
9319,7991,1,Normal
9320,1114,1,Normal
9321,5406,1,Normal
9322,3347,1,Normal
9323,2041,1,Normal
9324,7927,1,Normal
9325,1011,1,Normal
9326,8980,1,Normal
9327,8871,1,Normal
9328,7375,1,Normal
9329,8098,1,Normal
9330,4676,1,Normal
9331,7109,1,Normal
9332,6397,1,Normal
9333,4065,1,Normal
9334,3036,1,Normal
9335,4046,1,Normal
9336,1540,1,Normal
9337,1076,1,Normal
9338,4067,1,Normal
9339,1023,1,Normal
9340,6134,1,Normal
9341,1675,1,Normal
9342,7668,1,Normal
9343,5267,1,Normal
9344,6988,1,Normal
9345,8652,1,Normal
9346,9680,1,Normal
9347,2485,1,Normal
9348,4659,1,Normal
9349,3419,1,Normal
9350,8740,1,Normal
9351,8143,1,Normal
9352,4495,1,Normal
9353,1756,1,Normal
9354,9448,1,Normal
9355,2779,1,Normal
9356,7487,1,Normal
9357,1258,1,Normal
9358,5075,1,Normal
9359,9498,1,Normal
9360,9014,1,Normal
9361,2118,1,Normal
9362,8631,1,Normal
9363,4017,1,Normal
9364,5341,1,Normal
9365,2658,1,Normal
9366,9378,1,Normal
9367,2797,1,Normal
9368,1784,1,Normal
9369,6691,1,Normal
9370,4196,1,Normal
9371,9532,1,Normal
9372,1562,1,Normal
9373,5746,1,Normal
9374,3999,1,Normal
9375,2193,1,Normal
9376,1068,1,Normal
9377,6679,1,Normal
9378,3428,1,Normal
9379,7200,1,Normal
9380,6396,1,Normal
9381,7993,1,Normal
9382,4598,1,Normal
9383,1573,1,Normal
9384,5214,1,Normal
9385,8636,1,Normal
9386,2478,1,Normal
9387,7127,1,Normal
9388,7676,1,Normal
9389,3196,1,Normal
9390,9166,1,Normal
9391,9846,1,Normal
9392,7050,1,Normal
9393,5650,1,Normal
9394,9484,1,Normal
9395,5526,1,Normal
9396,5412,1,Normal
9397,6443,1,Normal
9398,9787,1,Normal
9399,3593,1,Normal
9400,7852,1,Normal
9401,7629,1,Normal
9402,4869,1,Normal
9403,8971,1,Normal
9404,8822,1,Normal
9405,3989,1,Normal
9406,8062,1,Normal
9407,6340,1,Normal
9408,4823,1,Normal
9409,4932,1,Normal
9410,9554,1,Normal
9411,3429,1,Normal
9412,8444,1,Normal
9413,8147,1,Normal
9414,8631,1,Normal
9415,4598,1,Normal
9416,5329,1,Normal
9417,7718,1,Normal
9418,9218,1,Normal
9419,1092,1,Normal
9420,9500,1,Normal
9421,1051,1,Normal
9422,1318,1,Normal
9423,6688,1,Normal
9424,8018,1,Normal
9425,8210,1,Normal
9426,4956,1,Normal
9427,7057,1,Normal
9428,7875,1,Normal
9429,5431,1,Normal
9430,2525,1,Normal
9431,8043,1,Normal
9432,2278,1,Normal
9433,9705,1,Normal
9434,7125,1,Normal
9435,8874,1,Normal
9436,7900,1,Normal
9437,3500,1,Normal
9438,4464,1,Normal
9439,3259,1,Normal
9440,8496,1,Normal
9441,3659,1,Normal
9442,1255,1,Normal
9443,2502,1,Normal
9444,5656,1,Normal
9445,6430,1,Normal
9446,9598,1,Normal
9447,4176,1,Normal
9448,2860,1,Normal
9449,7158,1,Normal
9450,6806,1,Normal
9451,5354,1,Normal
9452,1722,1,Normal
9453,8579,1,Normal
9454,1613,1,Normal
9455,4331,1,Normal
9456,6790,1,Normal
9457,4116,1,Normal
9458,1330,1,Normal
9459,3212,1,Normal
9460,6493,1,Normal
9461,8232,1,Normal
9462,6614,1,Normal
9463,6913,1,Normal
9464,6913,1,Normal
9465,6611,1,Normal
9466,1319,1,Normal
9467,9085,1,Normal
9468,5200,1,Normal
9469,5791,1,Normal
9470,1329,1,Normal
9471,9851,1,Normal
9472,7742,1,Normal
9473,5916,1,Normal
9474,2793,1,Normal
9475,7457,1,Normal
9476,9125,1,Normal
9477,6703,1,Normal
9478,7170,1,Normal
9479,7644,1,Normal
9480,8420,1,Normal
9481,5155,1,Normal
9482,9411,1,Normal
9483,3611,-1,Potential Fraud
9484,6691,1,Normal
9485,3593,1,Normal
9486,1095,1,Normal
9487,7041,1,Normal
9488,6063,1,Normal
9489,9437,1,Normal
9490,4349,1,Normal
9491,8644,1,Normal
9492,7560,1,Normal
9493,6247,1,Normal
9494,6356,-1,Potential Fraud
9495,5077,1,Normal
9496,5898,1,Normal
9497,2417,1,Normal
9498,9846,1,Normal
9499,1110,1,Normal
9500,9281,1,Normal
9501,9954,1,Normal
9502,8391,1,Normal
9503,6132,1,Normal
9504,3504,1,Normal
9505,9289,1,Normal
9506,6239,1,Normal
9507,1292,1,Normal
9508,2734,1,Normal
9509,6120,1,Normal
9510,7393,1,Normal
9511,3196,1,Normal
9512,4466,1,Normal
9513,2906,1,Normal
9514,2721,1,Normal
9515,2816,1,Normal
9516,9444,1,Normal
9517,5227,1,Normal
9518,6775,1,Normal
9519,4849,1,Normal
9520,6228,1,Normal
9521,7849,1,Normal
9522,2058,1,Normal
9523,3322,1,Normal
9524,9378,1,Normal
9525,1948,1,Normal
9526,9179,1,Normal
9527,5359,1,Normal
9528,6660,1,Normal
9529,8254,1,Normal
9530,9401,-1,Potential Fraud
9531,3093,1,Normal
9532,2563,1,Normal
9533,9217,1,Normal
9534,1174,1,Normal
9535,2334,1,Normal
9536,1321,1,Normal
9537,6698,1,Normal
9538,6604,1,Normal
9539,7742,1,Normal
9540,8436,1,Normal
9541,9524,1,Normal
9542,6674,1,Normal
9543,6002,1,Normal
9544,1910,1,Normal
9545,1949,1,Normal
9546,6425,-1,Potential Fraud
9547,3514,1,Normal
9548,8701,1,Normal
9549,1100,1,Normal
9550,5646,1,Normal
9551,7945,1,Normal
9552,3400,1,Normal
9553,6801,1,Normal
9554,3343,1,Normal
9555,1352,1,Normal
9556,3955,1,Normal
9557,2018,1,Normal
9558,2179,1,Normal
9559,6193,1,Normal
9560,4536,1,Normal
9561,3502,1,Normal
9562,4819,1,Normal
9563,7855,1,Normal
9564,1979,1,Normal
9565,1976,1,Normal
9566,3280,1,Normal
9567,6897,1,Normal
9568,1107,1,Normal
9569,2626,1,Normal
9570,9895,1,Normal
9571,7229,1,Normal
9572,7877,1,Normal
9573,1874,1,Normal
9574,6543,1,Normal
9575,4809,1,Normal
9576,3107,1,Normal
9577,1559,1,Normal
9578,9308,1,Normal
9579,5969,1,Normal
9580,4046,1,Normal
9581,1043,-1,Potential Fraud
9582,1508,1,Normal
9583,7107,-1,Potential Fraud
9584,4439,1,Normal
9585,4928,1,Normal
9586,6411,1,Normal
9587,1916,1,Normal
9588,1798,1,Normal
9589,5971,1,Normal
9590,2760,1,Normal
9591,4275,1,Normal
9592,1818,1,Normal
9593,6040,1,Normal
9594,4065,1,Normal
9595,4259,1,Normal
9596,1906,1,Normal
9597,1602,1,Normal
9598,5295,1,Normal
9599,4527,1,Normal
9600,5543,1,Normal
9601,2811,1,Normal
9602,8963,1,Normal
9603,6249,1,Normal
9604,5615,1,Normal
9605,9916,1,Normal
9606,7766,1,Normal
9607,1802,1,Normal
9608,3582,1,Normal
9609,7445,1,Normal
9610,4837,1,Normal
9611,9718,1,Normal
9612,2665,1,Normal
9613,9651,1,Normal
9614,7975,1,Normal
9615,3552,1,Normal
9616,8475,1,Normal
9617,3808,1,Normal
9618,6633,1,Normal
9619,7096,1,Normal
9620,9823,1,Normal
9621,3456,1,Normal
9622,6423,1,Normal
9623,5317,1,Normal
9624,2556,1,Normal
9625,3205,1,Normal
9626,4955,1,Normal
9627,7805,1,Normal
9628,1404,1,Normal
9629,2620,1,Normal
9630,3952,1,Normal
9631,9080,1,Normal
9632,4118,1,Normal
9633,8380,1,Normal
9634,7630,1,Normal
9635,1565,1,Normal
9636,5799,1,Normal
9637,8670,1,Normal
9638,3868,1,Normal
9639,9776,1,Normal
9640,5327,1,Normal
9641,7413,1,Normal
9642,8614,1,Normal
9643,2245,1,Normal
9644,9243,1,Normal
9645,1537,1,Normal
9646,1540,1,Normal
9647,1814,-1,Potential Fraud
9648,2415,1,Normal
9649,2652,1,Normal
9650,5062,1,Normal
9651,3356,1,Normal
9652,4810,1,Normal
9653,1185,1,Normal
9654,2551,1,Normal
9655,8013,1,Normal
9656,1761,1,Normal
9657,7163,1,Normal
9658,8635,1,Normal
9659,4281,1,Normal
9660,2536,1,Normal
9661,7201,1,Normal
9662,4164,1,Normal
9663,3770,1,Normal
9664,8399,1,Normal
9665,4845,1,Normal
9666,4435,1,Normal
9667,5710,1,Normal
9668,1561,1,Normal
9669,5717,1,Normal
9670,8623,1,Normal
9671,8187,1,Normal
9672,3180,1,Normal
9673,2960,1,Normal
9674,4879,1,Normal
9675,6153,1,Normal
9676,8035,1,Normal
9677,4270,1,Normal
9678,5687,1,Normal
9679,1582,1,Normal
9680,1288,1,Normal
9681,6664,1,Normal
9682,8979,1,Normal
9683,4859,1,Normal
9684,4060,1,Normal
9685,2183,1,Normal
9686,5335,1,Normal
9687,2446,1,Normal
9688,7679,1,Normal
9689,7213,1,Normal
9690,2903,1,Normal
9691,8894,1,Normal
9692,3377,1,Normal
9693,1847,1,Normal
9694,8370,1,Normal
9695,7341,1,Normal
9696,2239,1,Normal
9697,6600,1,Normal
9698,5791,1,Normal
9699,3365,1,Normal
9700,6055,1,Normal
9701,6622,1,Normal
9702,1372,1,Normal
9703,8783,1,Normal
9704,2949,1,Normal
9705,1244,1,Normal
9706,8795,1,Normal
9707,6772,1,Normal
9708,1124,1,Normal
9709,2919,1,Normal
9710,1530,1,Normal
9711,8849,1,Normal
9712,7929,1,Normal
9713,5349,1,Normal
9714,5756,1,Normal
9715,2801,1,Normal
9716,6156,1,Normal
9717,8856,1,Normal
9718,6461,1,Normal
9719,6302,1,Normal
9720,8432,1,Normal
9721,7189,1,Normal
9722,2142,1,Normal
9723,8076,1,Normal
9724,8614,1,Normal
9725,5840,1,Normal
9726,2629,1,Normal
9727,6062,1,Normal
9728,1762,1,Normal
9729,7905,1,Normal
9730,5889,1,Normal
9731,5839,1,Normal
9732,4957,1,Normal
9733,1557,1,Normal
9734,5621,1,Normal
9735,1839,1,Normal
9736,9194,1,Normal
9737,9348,1,Normal
9738,7998,1,Normal
9739,1510,1,Normal
9740,2137,-1,Potential Fraud
9741,6606,1,Normal
9742,5666,1,Normal
9743,9906,1,Normal
9744,6434,-1,Potential Fraud
9745,7446,1,Normal
9746,3654,1,Normal
9747,1990,1,Normal
9748,8820,1,Normal
9749,3160,1,Normal
9750,6740,1,Normal
9751,5457,1,Normal
9752,3063,1,Normal
9753,2977,1,Normal
9754,9567,1,Normal
9755,9933,1,Normal
9756,3667,1,Normal
9757,5919,1,Normal
9758,9609,1,Normal
9759,8642,1,Normal
9760,9798,1,Normal
9761,9759,1,Normal
9762,1543,1,Normal
9763,1883,1,Normal
9764,5798,1,Normal
9765,9040,1,Normal
9766,6718,1,Normal
9767,3068,1,Normal
9768,8478,1,Normal
9769,9120,1,Normal
9770,8820,1,Normal
9771,2786,1,Normal
9772,6715,1,Normal
9773,9269,1,Normal
9774,2308,1,Normal
9775,9839,1,Normal
9776,9744,1,Normal
9777,9473,1,Normal
9778,5861,1,Normal
9779,3776,1,Normal
9780,2596,1,Normal
9781,1479,1,Normal
9782,4312,1,Normal
9783,7156,1,Normal
9784,8919,1,Normal
9785,7744,1,Normal
9786,4898,1,Normal
9787,3072,1,Normal
9788,6624,1,Normal
9789,1938,1,Normal
9790,9176,1,Normal
9791,1761,1,Normal
9792,8254,1,Normal
9793,2669,1,Normal
9794,8128,1,Normal
9795,4862,1,Normal
9796,3685,1,Normal
9797,7634,1,Normal
9798,2931,1,Normal
9799,8308,1,Normal
9800,4939,1,Normal
9801,2126,1,Normal
9802,7021,1,Normal
9803,7437,1,Normal
9804,8039,1,Normal
9805,6373,1,Normal
9806,2203,1,Normal
9807,5135,1,Normal
9808,9711,1,Normal
9809,8904,1,Normal
9810,3283,1,Normal
9811,5558,1,Normal
9812,6347,1,Normal
9813,8867,1,Normal
9814,6944,1,Normal
9815,9674,1,Normal
9816,3477,1,Normal
9817,4093,1,Normal
9818,9534,1,Normal
9819,8207,1,Normal
9820,7227,1,Normal
9821,4535,1,Normal
9822,8004,1,Normal
9823,3913,1,Normal
9824,3340,1,Normal
9825,6289,1,Normal
9826,1597,1,Normal
9827,9836,1,Normal
9828,8145,1,Normal
9829,3902,1,Normal
9830,7645,1,Normal
9831,9955,1,Normal
9832,8694,1,Normal
9833,5830,1,Normal
9834,8546,1,Normal
9835,8368,1,Normal
9836,3160,1,Normal
9837,6878,1,Normal
9838,8663,1,Normal
9839,4749,1,Normal
9840,3922,1,Normal
9841,7486,1,Normal
9842,9112,1,Normal
9843,9771,1,Normal
9844,4804,1,Normal
9845,5878,1,Normal
9846,3368,1,Normal
9847,9093,1,Normal
9848,4932,1,Normal
9849,6608,1,Normal
9850,7635,1,Normal
9851,7395,1,Normal
9852,7101,1,Normal
9853,6531,1,Normal
9854,5970,1,Normal
9855,7344,1,Normal
9856,9408,1,Normal
9857,1375,1,Normal
9858,8887,1,Normal
9859,2609,1,Normal
9860,3939,1,Normal
9861,5062,1,Normal
9862,2613,-1,Potential Fraud
9863,7578,1,Normal
9864,8851,1,Normal
9865,4679,1,Normal
9866,8540,1,Normal
9867,8074,1,Normal
9868,4996,1,Normal
9869,5786,1,Normal
9870,6695,1,Normal
9871,7998,1,Normal
9872,3366,1,Normal
9873,7764,1,Normal
9874,9976,1,Normal
9875,2614,1,Normal
9876,5555,1,Normal
9877,3416,1,Normal
9878,8288,1,Normal
9879,7862,1,Normal
9880,4653,1,Normal
9881,7639,1,Normal
9882,1496,1,Normal
9883,1504,1,Normal
9884,8699,1,Normal
9885,6733,1,Normal
9886,9055,1,Normal
9887,4216,1,Normal
9888,6688,1,Normal
9889,5364,1,Normal
9890,7042,1,Normal
9891,2477,1,Normal
9892,5960,1,Normal
9893,3397,1,Normal
9894,9301,1,Normal
9895,9841,1,Normal
9896,7194,1,Normal
9897,8570,1,Normal
9898,8730,1,Normal
9899,2499,1,Normal
9900,8235,1,Normal
9901,1595,1,Normal
9902,1978,1,Normal
9903,1730,1,Normal
9904,1056,1,Normal
9905,3243,1,Normal
9906,6879,1,Normal
9907,2701,1,Normal
9908,8229,1,Normal
9909,2286,1,Normal
9910,9303,1,Normal
9911,1947,1,Normal
9912,5121,1,Normal
9913,7553,1,Normal
9914,1757,1,Normal
9915,6651,1,Normal
9916,8273,1,Normal
9917,4535,1,Normal
9918,3293,1,Normal
9919,2104,1,Normal
9920,9853,1,Normal
9921,1908,1,Normal
9922,7539,1,Normal
9923,5617,1,Normal
9924,8069,1,Normal
9925,3311,1,Normal
9926,1789,1,Normal
9927,1171,1,Normal
9928,8989,1,Normal
9929,2885,1,Normal
9930,9667,1,Normal
9931,2049,1,Normal
9932,5129,1,Normal
9933,2161,1,Normal
9934,1815,1,Normal
9935,4766,1,Normal
9936,9945,1,Normal
9937,5661,1,Normal
9938,9653,1,Normal
9939,4239,1,Normal
9940,9272,1,Normal
9941,3804,1,Normal
9942,9031,1,Normal
9943,1869,1,Normal
9944,6526,1,Normal
9945,8741,1,Normal
9946,5694,1,Normal
9947,9998,1,Normal
9948,2934,1,Normal
9949,6172,1,Normal
9950,1703,1,Normal
9951,3523,1,Normal
9952,3639,1,Normal
9953,7159,1,Normal
9954,4909,1,Normal
9955,2164,1,Normal
9956,1619,1,Normal
9957,8982,1,Normal
9958,4066,1,Normal
9959,5872,1,Normal
9960,9638,1,Normal
9961,3337,1,Normal
9962,9400,1,Normal
9963,6594,1,Normal
9964,3460,1,Normal
9965,7820,1,Normal
9966,6546,1,Normal
9967,4442,1,Normal
9968,3711,1,Normal
9969,2291,1,Normal
9970,6374,1,Normal
9971,3655,1,Normal
9972,7513,1,Normal
9973,8394,1,Normal
9974,1704,1,Normal
9975,1825,1,Normal
9976,1376,1,Normal
9977,1972,1,Normal
9978,5213,1,Normal
9979,1443,1,Normal
9980,8519,1,Normal
9981,1754,1,Normal
9982,5735,1,Normal
9983,6396,1,Normal
9984,4465,1,Normal
9985,3711,1,Normal
9986,3407,1,Normal
9987,9814,1,Normal
9988,6588,1,Normal
9989,7104,1,Normal
9990,6747,1,Normal
9991,2723,1,Normal
9992,8224,1,Normal
9993,2919,1,Normal
9994,1918,1,Normal
9995,5215,1,Normal
9996,1581,1,Normal
9997,4881,1,Normal
9998,4909,-1,Potential Fraud
9999,2999,1,Normal
10000,1400,1,Normal
10001,4648,1,Normal
10002,6445,1,Normal
10003,3628,1,Normal
10004,2656,1,Normal
10005,1620,1,Normal
10006,1246,1,Normal
10007,6212,1,Normal
10008,4339,1,Normal
10009,7758,1,Normal
10010,8086,1,Normal
10011,4010,1,Normal
10012,5719,1,Normal
10013,3368,1,Normal
10014,2839,1,Normal
10015,3903,1,Normal
10016,7205,1,Normal
10017,5395,1,Normal
10018,6767,1,Normal
10019,4691,1,Normal
10020,8470,1,Normal
10021,4841,1,Normal
10022,5348,1,Normal
10023,7621,1,Normal
10024,2392,1,Normal
10025,7060,1,Normal
10026,5255,-1,Potential Fraud
10027,5300,1,Normal
10028,4338,1,Normal
10029,6487,1,Normal
10030,4514,1,Normal
10031,1759,1,Normal
10032,9621,1,Normal
10033,7793,1,Normal
10034,3459,1,Normal
10035,6273,1,Normal
10036,2718,1,Normal
10037,6423,1,Normal
10038,2308,1,Normal
10039,2050,1,Normal
10040,6479,1,Normal
10041,3249,1,Normal
10042,3809,1,Normal
10043,3921,1,Normal
10044,5676,1,Normal
10045,5041,1,Normal
10046,3417,1,Normal
10047,1532,1,Normal
10048,9167,1,Normal
10049,2469,1,Normal
10050,8292,1,Normal
10051,9961,1,Normal
10052,8142,1,Normal
10053,7000,1,Normal
10054,8081,1,Normal
10055,5649,1,Normal
10056,7931,1,Normal
10057,4424,1,Normal
10058,2091,1,Normal
10059,8849,1,Normal
10060,5654,1,Normal
10061,1260,1,Normal
10062,6936,1,Normal
10063,5370,1,Normal
10064,5301,1,Normal
10065,8207,1,Normal
10066,6819,1,Normal
10067,1092,1,Normal
10068,6161,1,Normal
10069,8632,1,Normal
10070,7208,1,Normal
10071,9556,1,Normal
10072,5916,1,Normal
10073,4718,1,Normal
10074,7125,1,Normal
10075,2924,1,Normal
10076,4095,1,Normal
10077,7683,1,Normal
10078,6181,1,Normal
10079,3538,1,Normal
10080,3276,1,Normal
10081,9194,1,Normal
10082,1910,1,Normal
10083,1306,1,Normal
10084,7575,1,Normal
10085,5231,1,Normal
10086,7028,1,Normal
10087,7658,1,Normal
10088,7336,1,Normal
10089,1872,1,Normal
10090,2141,1,Normal
10091,1665,1,Normal
10092,9400,1,Normal
10093,1951,1,Normal
10094,5722,1,Normal
10095,5008,1,Normal
10096,7655,1,Normal
10097,7190,1,Normal
10098,1771,1,Normal
10099,5030,1,Normal
10100,8859,1,Normal
10101,1521,1,Normal
10102,4355,1,Normal
10103,2400,1,Normal
10104,4723,1,Normal
10105,7579,1,Normal
10106,4247,1,Normal
10107,2858,1,Normal
10108,5781,1,Normal
10109,5064,1,Normal
10110,3398,1,Normal
10111,1142,1,Normal
10112,6062,1,Normal
10113,4469,1,Normal
10114,4695,1,Normal
10115,1717,1,Normal
10116,1642,1,Normal
10117,3548,1,Normal
10118,9561,1,Normal
10119,4650,1,Normal
10120,8549,1,Normal
10121,9978,1,Normal
10122,1949,1,Normal
10123,6444,1,Normal
10124,1521,1,Normal
10125,7632,1,Normal
10126,7048,1,Normal
10127,1354,1,Normal
10128,2482,1,Normal
10129,7994,1,Normal
10130,3215,1,Normal
10131,5716,1,Normal
10132,9619,1,Normal
10133,6821,1,Normal
10134,3537,1,Normal
10135,7339,1,Normal
10136,9736,1,Normal
10137,5919,1,Normal
10138,8075,1,Normal
10139,4765,1,Normal
10140,9850,1,Normal
10141,8082,1,Normal
10142,3827,1,Normal
10143,3058,1,Normal
10144,8749,1,Normal
10145,1730,1,Normal
10146,2832,1,Normal
10147,9600,1,Normal
10148,7505,1,Normal
10149,8170,1,Normal
10150,5179,1,Normal
10151,7299,1,Normal
10152,8830,1,Normal
10153,5802,1,Normal
10154,7057,1,Normal
10155,7615,1,Normal
10156,7762,1,Normal
10157,6543,1,Normal
10158,9325,1,Normal
10159,5883,1,Normal
10160,8050,1,Normal
10161,5959,1,Normal
10162,1666,1,Normal
10163,1276,1,Normal
10164,1881,1,Normal
10165,3060,1,Normal
10166,3082,1,Normal
